location,context,source,target,notes,developer comments
ItemDefinitionItem.csv,desc_en,"Lunar New Year limited Riichi Bet. Don't worry, it won't explode.(Spring Celebration Exclusive)","Lunar New Year limited Riichi Bet. Don't worry, it won't explode.(Spring Celebration Exclusive)",,
ItemDefinitionItem.csv,name_en,Riichi - Dumpling,Riichi - Dumpling,,
ItemDefinitionItem.csv,desc_en,Lunar New Year limited Riichi Bet. Are you hungry?(Spring Celebration Exclusive),Lunar New Year limited Riichi Bet. Are you hungry?(Spring Celebration Exclusive),,
ItemDefinitionItem.csv,name_en,Winning - Fireworks,Winning - Fireworks,,
ItemDefinitionItem.csv,desc_en,Summons fireworks when you win a game.(Spring Celebration Exclusive),Summons fireworks when you win a game.(Spring Celebration Exclusive),,
ItemDefinitionItem.csv,name_en,Black Cat Paw,Black Cat Paw,,
ItemDefinitionItem.csv,desc_en,An elegant paw of a black cat.,An elegant paw of a black cat.,,
ItemDefinitionItem.csv,name_en,Blue Cat Paw,Blue Cat Paw,,
ItemDefinitionItem.csv,desc_en,A cute paw of a blue cat.,A cute paw of a blue cat.,,
ItemDefinitionItem.csv,name_en,Riichi - Phantom,Riichi - Phantom,,
ItemDefinitionItem.csv,desc_en,Summons a phantom fast enough to blur everyone's sight when you declare Riichi.,Summons a phantom fast enough to blur everyone's sight when you declare Riichi.,,
ItemDefinitionItem.csv,name_en,Riichi - Feather,Riichi - Feather,,
ItemDefinitionItem.csv,desc_en,Summons flying feathers when you declare Riichi.,Summons flying feathers when you declare Riichi.,,
ItemDefinitionItem.csv,name_en,Winning - Firestorm,Winning - Firestorm,,
ItemDefinitionItem.csv,desc_en,Summons a Firestorm  when you win a game.,Summons a Firestorm  when you win a game.,,
ItemDefinitionItem.csv,name_en,Winning - Laser Blast,Winning - Laser Blast,,
ItemDefinitionItem.csv,desc_en,Summons a Laser Blast when you win a game.,Summons a Laser Blast when you win a game.,,
ItemDefinitionItem.csv,name_en,Winning - Dancing Rose,Winning - Dancing Rose,,
ItemDefinitionItem.csv,desc_en,Summons dancing rose petals when you win a game.,Summons dancing rose petals when you win a game.,,
ItemDefinitionItem.csv,name_en,"Riichi - ""Beep""!","Riichi - ""Beep""!",,
ItemDefinitionItem.csv,desc_en,The gold coin was offered by a warm-hearted player with a red cap.,The gold coin was offered by a warm-hearted player with a red cap.,,
ItemDefinitionItem.csv,name_en,Riichi - Dragon,Riichi - Dragon,,
ItemDefinitionItem.csv,desc_en,"Without seven balls, you can still summon this ink dragon when declaring Riichi.","Without seven balls, you can still summon this ink dragon when declaring Riichi.",,
ItemDefinitionItem.csv,name_en,Winning - K.O,Winning - K.O,,
ItemDefinitionItem.csv,desc_en,"""Shoryuken!"" A Mahjong player who claimed to be ""Ryu"" passed by moments ago.","""Shoryuken!"" A Mahjong player who claimed to be ""Ryu"" passed by moments ago.",,
ItemDefinitionItem.csv,name_en,Winning - Dragon Scale,Winning - Dragon Scale,,
ItemDefinitionItem.csv,desc_en,"I only have one growl, and I want everybody to know.","I only have one growl, and I want everybody to know.",,
ItemDefinitionItem.csv,name_en,Riichi Bet - Sever,Riichi Bet - Sever,,
ItemDefinitionItem.csv,desc_en,I can cut through all bad luck! This Riichi Bet was used by the legendary Mahjong girl.,I can cut through all bad luck! This Riichi Bet was used by the legendary Mahjong girl.,,
ItemDefinitionItem.csv,name_en,Riichi Bet - Ice Cream,Riichi Bet - Ice Cream,,
ItemDefinitionItem.csv,desc_en,"In summer, if one ice cream ain't enough, just have two.","In summer, if one ice cream ain't enough, just have two.",,
ItemDefinitionItem.csv,name_en,Tablecloth - Navy Blue,Tablecloth - Navy Blue,,
ItemDefinitionItem.csv,name_en,Tile Back - Orange,Tile Back - Orange,,
ItemDefinitionItem.csv,name_en,Tablecloth - Melon,Tablecloth - Melon,,
ItemDefinitionItem.csv,desc_en,"I, Ichihime, am as good as Chiori when it comes to eating watermelons!","I, Ichihime, am as good as Chiori when it comes to eating watermelons!",,
ItemDefinitionItem.csv,name_en,Tablecloth - Mahjong Ceremony,Tablecloth - Mahjong Ceremony,,
ItemDefinitionItem.csv,desc_en,Let's play Mahjong for fun!,Let's play Mahjong for fun!,,
ItemDefinitionItem.csv,name_en,Riichi - Ichihime's Sweet Cone,Riichi - Ichihime's Sweet Cone,,
ItemDefinitionItem.csv,desc_en,"“Buy one get one free? No, nyaa!” someone roared that right to everyone’s face.","“Buy one get one free? No, nyaa!” someone roared that right to everyone’s face.",,
ItemDefinitionItem.csv,name_en,“Charge”,“Charge”,,
ItemDefinitionItem.csv,desc_en,"Riichi music ""Charge"". Change the background music when you declare Riichi.The troopers wolf down their barbequed beef bless'd,With sounds of string music in the wilderness.","Riichi music ""Charge"". Change the background music when you declare Riichi.The troopers wolf down their barbequed beef bless'd,With sounds of string music in the wilderness.",,
ItemDefinitionItem.csv,name_en,“On the Edge”,“On the Edge”,,
ItemDefinitionItem.csv,desc_en,It changes the BGM when you declare Riichi (You may activate it in Dorm - View - Effect),It changes the BGM when you declare Riichi (You may activate it in Dorm - View - Effect),,
ItemDefinitionItem.csv,name_en,Winning - Screaming Ghost,Winning - Screaming Ghost,,
ItemDefinitionItem.csv,desc_en,"A tombstone covered under vines, whose is it? Sush, not every secret needs to be revealed in this night.","A tombstone covered under vines, whose is it? Sush, not every secret needs to be revealed in this night.",,
ItemDefinitionItem.csv,name_en,Winning - Opera Phantom,Winning - Opera Phantom,,
ItemDefinitionItem.csv,desc_en,"The starlight points to the destination of victory, and you shall serve me under my magic.","The starlight points to the destination of victory, and you shall serve me under my magic.",,
ItemDefinitionItem.csv,name_en,Winning - Magical Girl,Winning - Magical Girl,,
ItemDefinitionItem.csv,desc_en,"""Close your eyes, for they will only tell the truth, and the truth isn't what you want to see.""","""Close your eyes, for they will only tell the truth, and the truth isn't what you want to see.""",,
ItemDefinitionItem.csv,name_en,Winning - Family Reunion,Winning - Family Reunion,,
ItemDefinitionItem.csv,desc_en,"Fireworks blossom in the night sky, bringing fortune to every household. It's time for family reunion.(Spring Celebration Exclusive)","Fireworks blossom in the night sky, bringing fortune to every household. It's time for family reunion.(Spring Celebration Exclusive)",,
ItemDefinitionItem.csv,name_en,Winning - Silent Star,Winning - Silent Star,,
ItemDefinitionItem.csv,desc_en,"Our conquest is the sea of stars.(Event limited, will be unobtainable after the end of event)","Our conquest is the sea of stars.(Event limited, will be unobtainable after the end of event)",,
ItemDefinitionItem.csv,name_en,Winning - Eye of Eris,Winning - Eye of Eris,,
ItemDefinitionItem.csv,desc_en,"""I see you...""(Event limited, will be unobtainable after the end of event)","""I see you...""(Event limited, will be unobtainable after the end of event)",,
ItemDefinitionItem.csv,name_en,Riichi - Bat Swarm,Riichi - Bat Swarm,,
ItemDefinitionItem.csv,desc_en,"The bats are here to claim your soul, or... to peek at your hand...","The bats are here to claim your soul, or... to peek at your hand...",,
ItemDefinitionItem.csv,name_en,Riichi - Emergency,Riichi - Emergency,,
ItemDefinitionItem.csv,desc_en,"""Beep—beep— The system has detected a Riichi crisis! Players, please take immediate actions! This is an emergency!""","""Beep—beep— The system has detected a Riichi crisis! Players, please take immediate actions! This is an emergency!""",,
ItemDefinitionItem.csv,name_en,Riichi - Magical Girl,Riichi - Magical Girl,,
ItemDefinitionItem.csv,desc_en,"Now that you have signed a magical pact with me, the stars will guide you to the right path.","Now that you have signed a magical pact with me, the stars will guide you to the right path.",,
ItemDefinitionItem.csv,name_en,Riichi - Rat Power,Riichi - Rat Power,,
ItemDefinitionItem.csv,desc_en,"""If I can spin fast enough, no one can be as cool as me!""(Spring Celebration Exclusive)","""If I can spin fast enough, no one can be as cool as me!""(Spring Celebration Exclusive)",,
ItemDefinitionItem.csv,name_en,Riichi - Starfall,Riichi - Starfall,,
ItemDefinitionItem.csv,desc_en,"Look, what's that twinkling in the sky…(Event limited, will be unobtainable after the end of event)","Look, what's that twinkling in the sky…(Event limited, will be unobtainable after the end of event)",,
ItemDefinitionItem.csv,name_en,Riichi - Blood·Lance of Longinus,Riichi - Blood·Lance of Longinus,,
ItemDefinitionItem.csv,desc_en,"Once picked up, the bloody silhouette of the Lance of Longinus can never be put down.(Event limited, will be unobtainable after the end of event)","Once picked up, the bloody silhouette of the Lance of Longinus can never be put down.(Event limited, will be unobtainable after the end of event)",,
ItemDefinitionItem.csv,name_en,Portrait Frame - Sprout,Portrait Frame - Sprout,,
ItemDefinitionItem.csv,desc_en,A sprout to become something unknown,A sprout to become something unknown,,
ItemDefinitionItem.csv,name_en,Portrait Frame,Portrait Frame,,
ItemDefinitionItem.csv,name_en,Riichi - Impish Bat,Riichi - Impish Bat,,
ItemDefinitionItem.csv,desc_en,Tremble before my declaration of Riichi.,Tremble before my declaration of Riichi.,,
ItemDefinitionItem.csv,name_en,Riichi Bet - Magical Wand,Riichi Bet - Magical Wand,,
ItemDefinitionItem.csv,desc_en,"A wand used by magical girls during their transformation. When placed on the table, it will enter a pact with all players on the table.","A wand used by magical girls during their transformation. When placed on the table, it will enter a pact with all players on the table.",,
ItemDefinitionItem.csv,name_en,Riichi Bet - Gold Arowana,Riichi Bet - Gold Arowana,,
ItemDefinitionItem.csv,desc_en,"100% Gold Arowana Riichi bet, miracle will happen after you retweet (place) it. (Spring Celebration Exclusive)","100% Gold Arowana Riichi bet, miracle will happen after you retweet (place) it. (Spring Celebration Exclusive)",,
ItemDefinitionItem.csv,name_en,Riichi Bet - Crimson Thorns,Riichi Bet - Crimson Thorns,,
ItemDefinitionItem.csv,desc_en,"This dagger has absorbed the blood of Abel and completely turned into crimson.(Event limited, will be unobtainable after the end of event)","This dagger has absorbed the blood of Abel and completely turned into crimson.(Event limited, will be unobtainable after the end of event)",,
ItemDefinitionItem.csv,name_en,Tile Back - Bumpkin,Tile Back - Bumpkin,,
ItemDefinitionItem.csv,desc_en,"Grrrr~ I... I am t-the scariest one! Y-you supposed to run, don't you?","Grrrr~ I... I am t-the scariest one! Y-you supposed to run, don't you?",,
ItemDefinitionItem.csv,name_en,Tile Back - Red Packet,Tile Back - Red Packet,,
ItemDefinitionItem.csv,desc_en,"Hello, young player. Which of these have you lost? Is it this ""Under the Sea"" red packet? Or this ""After a Kan"" red packet? (Spring Celebration Exclusive)","Hello, young player. Which of these have you lost? Is it this ""Under the Sea"" red packet? Or this ""After a Kan"" red packet? (Spring Celebration Exclusive)",,
ItemDefinitionItem.csv,name_en,Tablecloth - Swimming Koi,Tablecloth - Swimming Koi,,
ItemDefinitionItem.csv,desc_en,"If you retweet this Hana Ninomiya (oops wrong) Koi fish, ""Blessing of Heaven"" and ""Thirteen Orphans"" will no longer be just an inaccessible dream!(Spring Celebration Exclusive)","If you retweet this Hana Ninomiya (oops wrong) Koi fish, ""Blessing of Heaven"" and ""Thirteen Orphans"" will no longer be just an inaccessible dream!(Spring Celebration Exclusive)",,
